year,month,state,rolling_12_month_deaths,data_source,population,median_household_income,unemployment_rate
2025,2025-01-01,Georgia,1025,CDC SODA API,,,
2025,2025-01-01,Hawaii,103,CDC SODA API,,,
2025,2025-01-01,Idaho,127,CDC SODA API,,,
2025,2025-01-01,Illinois,1632,CDC SODA API,,,
2025,2025-01-01,Indiana,998,CDC SODA API,,,
2025,2025-01-01,Iowa,127,CDC SODA API,,,
2025,2025-01-01,Kansas,288,CDC SODA API,,,
2025,2025-01-01,Kentucky,887,CDC SODA API,,,
2025,2025-01-01,Maine,327,CDC SODA API,,,
2025,2025-01-01,Maryland,1262,CDC SODA API,,,
2025,2025-01-01,Massachusetts,1206,CDC SODA API,,,
2025,2025-01-01,Michigan,1125,CDC SODA API,,,
2025,2025-01-01,Minnesota,589,CDC SODA API,,,
2025,2025-01-01,Mississippi,242,CDC SODA API,,,
2025,2025-01-01,Missouri,798,CDC SODA API,,,
2025,2025-01-01,Montana,74,CDC SODA API,,,
2025,2025-01-01,Nebraska,0,CDC SODA API,,,
2025,2025-01-01,Nevada,768,CDC SODA API,,,
2025,2025-01-01,New Hampshire,209,CDC SODA API,,,
2025,2025-01-01,New Jersey,1409,CDC SODA API,,,
2025,2025-01-01,New Mexico,439,CDC SODA API,,,
2025,2025-01-01,New York,1453,CDC SODA API,,,
2025,2025-01-01,New York City,1552,CDC SODA API,,,
2025,2025-01-01,North Carolina,1847,CDC SODA API,,,
2025,2025-01-01,North Dakota,0,CDC SODA API,,,
2025,2025-01-01,Ohio,1978,CDC SODA API,,,
2025,2025-01-01,Oklahoma,492,CDC SODA API,,,
2025,2025-01-01,Oregon,961,CDC SODA API,,,
2025,2025-01-01,Puerto Rico,458,CDC SODA API,,,
2025,2025-01-01,Rhode Island,190,CDC SODA API,,,
2025,2025-01-01,South Carolina,878,CDC SODA API,,,
2025,2025-01-01,South Dakota,23,CDC SODA API,,,
2025,2025-01-01,Tennessee,1644,CDC SODA API,,,
2025,2025-01-01,Texas,1795,CDC SODA API,,,
2025,2025-01-01,United States,47030,CDC SODA API,,,
2025,2025-01-01,Utah,300,CDC SODA API,,,
2025,2025-01-01,Vermont,158,CDC SODA API,,,
2025,2025-01-01,Virginia,1014,CDC SODA API,,,
2025,2025-01-01,Washington,2362,CDC SODA API,,,
2025,2025-01-01,West Virginia,562,CDC SODA API,,,
2025,2025-01-01,Wisconsin,678,CDC SODA API,,,
2025,2025-01-01,Wyoming,31,CDC SODA API,,,
2025,2025-02-01,Alabama,641,CDC SODA API,,,
2025,2025-02-01,Alaska,231,CDC SODA API,,,
2025,2025-02-01,Arizona,1685,CDC SODA API,,,
2025,2025-02-01,Arkansas,119,CDC SODA API,,,
2025,2025-02-01,California,5027,CDC SODA API,,,
2025,2025-02-01,Colorado,829,CDC SODA API,,,
2025,2025-02-01,Connecticut,713,CDC SODA API,,,
2025,2025-02-01,Delaware,257,CDC SODA API,,,
2025,2025-02-01,District of Columbia,306,CDC SODA API,,,
2025,2025-02-01,Florida,0,CDC SODA API,,,
2025,2025-02-01,Georgia,997,CDC SODA API,,,
2025,2025-02-01,Hawaii,102,CDC SODA API,,,
2025,2025-02-01,Idaho,124,CDC SODA API,,,
2025,2025-02-01,Illinois,1575,CDC SODA API,,,
2025,2025-02-01,Indiana,974,CDC SODA API,,,
2025,2025-02-01,Iowa,122,CDC SODA API,,,
2025,2025-02-01,Kansas,284,CDC SODA API,,,
2025,2025-02-01,Kentucky,838,CDC SODA API,,,
2025,2025-02-01,Maine,315,CDC SODA API,,,
2025,2025-02-01,Maryland,1205,CDC SODA API,,,
2025,2025-02-01,Massachusetts,1168,CDC SODA API,,,
2025,2025-02-01,Michigan,1099,CDC SODA API,,,
2025,2025-02-01,Minnesota,598,CDC SODA API,,,
2025,2025-02-01,Mississippi,230,CDC SODA API,,,
2025,2025-02-01,Missouri,768,CDC SODA API,,,
2025,2025-02-01,Montana,76,CDC SODA API,,,
2025,2025-02-01,Nebraska,0,CDC SODA API,,,
2025,2025-02-01,Nevada,766,CDC SODA API,,,
2025,2025-02-01,New Hampshire,201,CDC SODA API,,,
2025,2025-02-01,New Jersey,1359,CDC SODA API,,,
2025,2025-02-01,New Mexico,450,CDC SODA API,,,
2025,2025-02-01,New York,1368,CDC SODA API,,,
2025,2025-02-01,New York City,1475,CDC SODA API,,,
2025,2025-02-01,North Carolina,1767,CDC SODA API,,,
2025,2025-02-01,North Dakota,38,CDC SODA API,,,
2025,2025-02-01,Ohio,1904,CDC SODA API,,,
2025,2025-02-01,Oklahoma,474,CDC SODA API,,,
2025,2025-02-01,Oregon,970,CDC SODA API,,,
2025,2025-02-01,Puerto Rico,446,CDC SODA API,,,
2025,2025-02-01,Rhode Island,188,CDC SODA API,,,
2025,2025-02-01,South Carolina,849,CDC SODA API,,,
2025,2025-02-01,South Dakota,26,CDC SODA API,,,
2025,2025-02-01,Tennessee,1571,CDC SODA API,,,
2025,2025-02-01,Texas,1686,CDC SODA API,,,
2025,2025-02-01,United States,45565,CDC SODA API,,,
2025,2025-02-01,Utah,289,CDC SODA API,,,
2025,2025-02-01,Vermont,147,CDC SODA API,,,
2025,2025-02-01,Virginia,943,CDC SODA API,,,
2025,2025-02-01,Washington,2332,CDC SODA API,,,
2025,2025-02-01,West Virginia,534,CDC SODA API,,,
2025,2025-02-01,Wisconsin,650,CDC SODA API,,,
2025,2025-02-01,Wyoming,34,CDC SODA API,,,
2025,2025-03-01,Alabama,619,CDC SODA API,,,
2025,2025-03-01,Alaska,227,CDC SODA API,,,
2025,2025-03-01,Arizona,1745,CDC SODA API,,,
2025,2025-03-01,Arkansas,113,CDC SODA API,,,
2025,2025-03-01,California,4939,CDC SODA API,,,
2025,2025-03-01,Colorado,855,CDC SODA API,,,
2025,2025-03-01,Connecticut,690,CDC SODA API,,,
2025,2025-03-01,Delaware,250,CDC SODA API,,,
2025,2025-03-01,District of Columbia,290,CDC SODA API,,,
2025,2025-03-01,Florida,0,CDC SODA API,,,
2025,2025-03-01,Georgia,974,CDC SODA API,,,
2025,2025-03-01,Hawaii,109,CDC SODA API,,,
2025,2025-03-01,Idaho,115,CDC SODA API,,,
2025,2025-03-01,Illinois,1516,CDC SODA API,,,
2025,2025-03-01,Indiana,939,CDC SODA API,,,
2025,2025-03-01,Iowa,123,CDC SODA API,,,
2025,2025-03-01,Kansas,275,CDC SODA API,,,
2025,2025-03-01,Kentucky,813,CDC SODA API,,,
2025,2025-03-01,Maine,292,CDC SODA API,,,
2025,2025-03-01,Maryland,1182,CDC SODA API,,,
2025,2025-03-01,Massachusetts,1128,CDC SODA API,,,
2025,2025-03-01,Michigan,1053,CDC SODA API,,,
2025,2025-03-01,Minnesota,610,CDC SODA API,,,
2025,2025-03-01,Mississippi,232,CDC SODA API,,,
2025,2025-03-01,Missouri,748,CDC SODA API,,,
2025,2025-03-01,Montana,74,CDC SODA API,,,
2025,2025-03-01,Nebraska,0,CDC SODA API,,,
2025,2025-03-01,Nevada,778,CDC SODA API,,,
2025,2025-03-01,New Hampshire,198,CDC SODA API,,,
2025,2025-03-01,New Jersey,1334,CDC SODA API,,,
2025,2025-03-01,New Mexico,470,CDC SODA API,,,
2025,2025-03-01,New York,1283,CDC SODA API,,,
2025,2025-03-01,New York City,1421,CDC SODA API,,,
2025,2025-03-01,North Carolina,1719,CDC SODA API,,,
2025,2025-03-01,North Dakota,41,CDC SODA API,,,
2025,2025-03-01,Ohio,1838,CDC SODA API,,,
2025,2025-03-01,Oklahoma,478,CDC SODA API,,,
2025,2025-03-01,Oregon,950,CDC SODA API,,,
2025,2025-03-01,Puerto Rico,435,CDC SODA API,,,
2025,2025-03-01,Rhode Island,191,CDC SODA API,,,
2025,2025-03-01,South Carolina,841,CDC SODA API,,,
2025,2025-03-01,South Dakota,28,CDC SODA API,,,
2025,2025-03-01,Tennessee,1561,CDC SODA API,,,
2025,2025-03-01,Texas,1624,CDC SODA API,,,
2025,2025-03-01,United States,44602,CDC SODA API,,,
2025,2025-03-01,Utah,282,CDC SODA API,,,
2025,2025-03-01,Vermont,139,CDC SODA API,,,
2025,2025-03-01,Virginia,921,CDC SODA API,,,
2025,2025-03-01,Washington,2379,CDC SODA API,,,
2025,2025-03-01,West Virginia,509,CDC SODA API,,,
2025,2025-03-01,Wisconsin,611,CDC SODA API,,,
2025,2025-03-01,Wyoming,32,CDC SODA API,,,
2025,2025-04-01,Alabama,601,CDC SODA API,,,
2025,2025-04-01,Alaska,224,CDC SODA API,,,
2025,2025-04-01,Arizona,1805,CDC SODA API,,,
2025,2025-04-01,Arkansas,115,CDC SODA API,,,
2025,2025-04-01,California,4879,CDC SODA API,,,
2025,2025-04-01,Colorado,877,CDC SODA API,,,
2025,2025-04-01,Connecticut,672,CDC SODA API,,,
2025,2025-04-01,Delaware,258,CDC SODA API,,,
2025,2025-04-01,District of Columbia,277,CDC SODA API,,,
2025,2025-04-01,Florida,0,CDC SODA API,,,
2025,2025-04-01,Georgia,955,CDC SODA API,,,
2025,2025-04-01,Hawaii,105,CDC SODA API,,,
2025,2025-04-01,Idaho,121,CDC SODA API,,,
2025,2025-04-01,Illinois,1433,CDC SODA API,,,
2025,2025-04-01,Indiana,915,CDC SODA API,,,
2025,2025-04-01,Iowa,117,CDC SODA API,,,
2025,2025-04-01,Kansas,265,CDC SODA API,,,
2025,2025-04-01,Kentucky,776,CDC SODA API,,,
2025,2025-04-01,Maine,284,CDC SODA API,,,
2025,2025-04-01,Maryland,1133,CDC SODA API,,,
2025,2025-04-01,Massachusetts,1079,CDC SODA API,,,
2025,2025-04-01,Michigan,1007,CDC SODA API,,,
2025,2025-04-01,Minnesota,606,CDC SODA API,,,
2025,2025-04-01,Mississippi,221,CDC SODA API,,,
2025,2025-04-01,Missouri,722,CDC SODA API,,,
2025,2025-04-01,Montana,78,CDC SODA API,,,
2025,2025-04-01,Nebraska,0,CDC SODA API,,,
2025,2025-04-01,Nevada,753,CDC SODA API,,,
2025,2025-04-01,New Hampshire,187,CDC SODA API,,,
2025,2025-04-01,New Jersey,1281,CDC SODA API,,,
2025,2025-04-01,New Mexico,484,CDC SODA API,,,
2025,2025-04-01,New York,1208,CDC SODA API,,,
2025,2025-04-01,New York City,1379,CDC SODA API,,,
2025,2025-04-01,North Carolina,1672,CDC SODA API,,,
2025,2025-04-01,North Dakota,0,CDC SODA API,,,
2025,2025-04-01,Ohio,1771,CDC SODA API,,,
2025,2025-04-01,Oklahoma,488,CDC SODA API,,,
2025,2025-04-01,Oregon,933,CDC SODA API,,,
2025,2025-04-01,Puerto Rico,419,CDC SODA API,,,
2025,2025-04-01,Rhode Island,186,CDC SODA API,,,
2025,2025-04-01,South Carolina,820,CDC SODA API,,,
2025,2025-04-01,South Dakota,31,CDC SODA API,,,
2025,2025-04-01,Tennessee,1519,CDC SODA API,,,
2025,2025-04-01,Texas,1542,CDC SODA API,,,
2025,2025-04-01,United States,43505,CDC SODA API,,,
2025,2025-04-01,Utah,281,CDC SODA API,,,
2025,2025-04-01,Vermont,139,CDC SODA API,,,
2025,2025-04-01,Virginia,876,CDC SODA API,,,
2025,2025-04-01,Washington,2395,CDC SODA API,,,
2025,2025-04-01,West Virginia,495,CDC SODA API,,,
2025,2025-04-01,Wisconsin,585,CDC SODA API,,,
2025,2025-04-01,Wyoming,26,CDC SODA API,,,
2025,2025-05-01,Alabama,584,CDC SODA API,,,
2025,2025-05-01,Alaska,217,CDC SODA API,,,
2025,2025-05-01,Arizona,1871,CDC SODA API,,,
2025,2025-05-01,Arkansas,111,CDC SODA API,,,
2025,2025-05-01,California,4796,CDC SODA API,,,
2025,2025-05-01,Colorado,891,CDC SODA API,,,
2025,2025-05-01,Connecticut,669,CDC SODA API,,,
2025,2025-05-01,Delaware,252,CDC SODA API,,,
2025,2025-05-01,District of Columbia,252,CDC SODA API,,,
2025,2025-05-01,Florida,0,CDC SODA API,,,
2025,2025-05-01,Georgia,946,CDC SODA API,,,
2025,2025-05-01,Hawaii,97,CDC SODA API,,,
2025,2025-05-01,Idaho,116,CDC SODA API,,,
2025,2025-05-01,Illinois,1384,CDC SODA API,,,
2025,2025-05-01,Indiana,904,CDC SODA API,,,
2025,2025-05-01,Iowa,106,CDC SODA API,,,
2025,2025-05-01,Kansas,256,CDC SODA API,,,
2025,2025-05-01,Kentucky,741,CDC SODA API,,,
2025,2025-05-01,Maine,274,CDC SODA API,,,
2025,2025-05-01,Maryland,1097,CDC SODA API,,,
2025,2025-05-01,Massachusetts,1020,CDC SODA API,,,
2025,2025-05-01,Michigan,963,CDC SODA API,,,
2025,2025-05-01,Minnesota,602,CDC SODA API,,,
2025,2025-05-01,Mississippi,219,CDC SODA API,,,
2025,2025-05-01,Missouri,713,CDC SODA API,,,
2025,2025-05-01,Montana,83,CDC SODA API,,,
2025,2025-05-01,Nebraska,32,CDC SODA API,,,
2025,2025-05-01,Nevada,748,CDC SODA API,,,
2025,2025-05-01,New Hampshire,190,CDC SODA API,,,
2025,2025-05-01,New Jersey,1280,CDC SODA API,,,
2025,2025-05-01,New Mexico,499,CDC SODA API,,,
2025,2025-05-01,New York,1157,CDC SODA API,,,
2025,2025-05-01,New York City,1337,CDC SODA API,,,
2025,2025-05-01,North Carolina,1604,CDC SODA API,,,
2025,2025-05-01,North Dakota,0,CDC SODA API,,,
2025,2025-05-01,Ohio,1701,CDC SODA API,,,
2025,2025-05-01,Oklahoma,487,CDC SODA API,,,
2025,2025-05-01,Oregon,895,CDC SODA API,,,
2025,2025-05-01,Puerto Rico,405,CDC SODA API,,,
2025,2025-05-01,Rhode Island,170,CDC SODA API,,,
2025,2025-05-01,South Carolina,807,CDC SODA API,,,
2025,2025-05-01,South Dakota,31,CDC SODA API,,,
2025,2025-05-01,Tennessee,1491,CDC SODA API,,,
2025,2025-05-01,Texas,1511,CDC SODA API,,,
2025,2025-05-01,United States,42447,CDC SODA API,,,
2025,2025-05-01,Utah,280,CDC SODA API,,,
2025,2025-05-01,Vermont,136,CDC SODA API,,,
2025,2025-05-01,Virginia,820,CDC SODA API,,,
2025,2025-05-01,Washington,2340,CDC SODA API,,,
2025,2025-05-01,West Virginia,484,CDC SODA API,,,
2025,2025-05-01,Wisconsin,550,CDC SODA API,,,
2025,2025-05-01,Wyoming,25,CDC SODA API,,,
2025,2025-06-01,Alabama,548,CDC SODA API,,,
2025,2025-06-01,Alaska,214,CDC SODA API,,,
2025,2025-06-01,Arizona,1917,CDC SODA API,,,
2025,2025-06-01,Arkansas,115,CDC SODA API,,,
2025,2025-06-01,California,4667,CDC SODA API,,,
2025,2025-06-01,Colorado,896,CDC SODA API,,,
2025,2025-06-01,Connecticut,657,CDC SODA API,,,
2025,2025-06-01,Delaware,249,CDC SODA API,,,
2025,2025-06-01,District of Columbia,240,CDC SODA API,,,
2025,2025-06-01,Florida,0,CDC SODA API,,,
2025,2025-06-01,Georgia,883,CDC SODA API,,,
2025,2025-06-01,Hawaii,93,CDC SODA API,,,
2025,2025-06-01,Idaho,112,CDC SODA API,,,
2025,2025-06-01,Illinois,1362,CDC SODA API,,,
2025,2025-06-01,Indiana,876,CDC SODA API,,,
2025,2025-06-01,Iowa,99,CDC SODA API,,,
2025,2025-06-01,Kansas,249,CDC SODA API,,,
2025,2025-06-01,Kentucky,699,CDC SODA API,,,
2025,2025-06-01,Maine,269,CDC SODA API,,,
2025,2025-06-01,Maryland,1038,CDC SODA API,,,
2025,2025-06-01,Massachusetts,978,CDC SODA API,,,
2025,2025-06-01,Michigan,943,CDC SODA API,,,
2025,2025-06-01,Minnesota,607,CDC SODA API,,,
2025,2025-06-01,Mississippi,222,CDC SODA API,,,
2025,2025-06-01,Missouri,700,CDC SODA API,,,
2025,2025-06-01,Montana,85,CDC SODA API,,,
2025,2025-06-01,Nebraska,33,CDC SODA API,,,
2025,2025-06-01,Nevada,736,CDC SODA API,,,
2025,2025-06-01,New Hampshire,187,CDC SODA API,,,
2025,2025-06-01,New Jersey,1271,CDC SODA API,,,
2025,2025-06-01,New Mexico,508,CDC SODA API,,,
2025,2025-06-01,New York,1130,CDC SODA API,,,
2025,2025-06-01,New York City,1296,CDC SODA API,,,
2025,2025-06-01,North Carolina,1542,CDC SODA API,,,
2025,2025-06-01,North Dakota,48,CDC SODA API,,,
2025,2025-06-01,Ohio,1651,CDC SODA API,,,
2025,2025-06-01,Oklahoma,472,CDC SODA API,,,
2025,2025-06-01,Oregon,882,CDC SODA API,,,
2025,2025-06-01,Puerto Rico,380,CDC SODA API,,,
2025,2025-06-01,Rhode Island,162,CDC SODA API,,,
2025,2025-06-01,South Carolina,797,CDC SODA API,,,
2025,2025-06-01,South Dakota,28,CDC SODA API,,,
2025,2025-06-01,Tennessee,1485,CDC SODA API,,,
2025,2025-06-01,Texas,1461,CDC SODA API,,,
2025,2025-06-01,United States,41449,CDC SODA API,,,
2025,2025-06-01,Utah,272,CDC SODA API,,,
2025,2025-06-01,Vermont,121,CDC SODA API,,,
2025,2025-06-01,Virginia,793,CDC SODA API,,,
2025,2025-06-01,Washington,2297,CDC SODA API,,,
2025,2025-06-01,West Virginia,483,CDC SODA API,,,
2025,2025-06-01,Wisconsin,540,CDC SODA API,,,
2025,2025-06-01,Wyoming,22,CDC SODA API,,,
2025,2025-07-01,Alabama,537,CDC SODA API,,,
2025,2025-07-01,Alaska,209,CDC SODA API,,,
2025,2025-07-01,Arizona,1901,CDC SODA API,,,
2025,2025-07-01,Arkansas,111,CDC SODA API,,,
2025,2025-07-01,California,4710,CDC SODA API,,,
2025,2025-07-01,Colorado,930,CDC SODA API,,,
2025,2025-07-01,Connecticut,631,CDC SODA API,,,
2025,2025-07-01,Delaware,249,CDC SODA API,,,
2025,2025-07-01,District of Columbia,224,CDC SODA API,,,
2025,2025-07-01,Florida,2106,CDC SODA API,,,
2025,2025-07-01,Georgia,846,CDC SODA API,,,
2025,2025-07-01,Hawaii,87,CDC SODA API,,,
2025,2025-07-01,Idaho,115,CDC SODA API,,,
2025,2025-07-01,Illinois,1295,CDC SODA API,,,
2025,2025-07-01,Indiana,849,CDC SODA API,,,
2025,2025-07-01,Iowa,99,CDC SODA API,,,
2025,2025-07-01,Kansas,263,CDC SODA API,,,
2025,2025-07-01,Kentucky,684,CDC SODA API,,,
2025,2025-07-01,Maine,260,CDC SODA API,,,
2025,2025-07-01,Maryland,1018,CDC SODA API,,,
2025,2025-07-01,Massachusetts,954,CDC SODA API,,,
2025,2025-07-01,Michigan,943,CDC SODA API,,,
2025,2025-07-01,Minnesota,587,CDC SODA API,,,
2025,2025-07-01,Mississippi,228,CDC SODA API,,,
2025,2025-07-01,Missouri,683,CDC SODA API,,,
2025,2025-07-01,Montana,82,CDC SODA API,,,
2025,2025-07-01,Nebraska,28,CDC SODA API,,,
2025,2025-07-01,Nevada,710,CDC SODA API,,,
2025,2025-07-01,New Hampshire,183,CDC SODA API,,,
2025,2025-07-01,New Jersey,1237,CDC SODA API,,,
2025,2025-07-01,New Mexico,513,CDC SODA API,,,
2025,2025-07-01,New York,1095,CDC SODA API,,,
2025,2025-07-01,New York City,1288,CDC SODA API,,,
2025,2025-07-01,North Carolina,1483,CDC SODA API,,,
2025,2025-07-01,North Dakota,0,CDC SODA API,,,
2025,2025-07-01,Ohio,1599,CDC SODA API,,,
2025,2025-07-01,Oklahoma,456,CDC SODA API,,,
2025,2025-07-01,Oregon,913,CDC SODA API,,,
2025,2025-07-01,Puerto Rico,361,CDC SODA API,,,
2025,2025-07-01,Rhode Island,150,CDC SODA API,,,
2025,2025-07-01,South Carolina,787,CDC SODA API,,,
2025,2025-07-01,South Dakota,26,CDC SODA API,,,
2025,2025-07-01,Tennessee,1454,CDC SODA API,,,
2025,2025-07-01,Texas,1426,CDC SODA API,,,
2025,2025-07-01,United States,40799,CDC SODA API,,,
2025,2025-07-01,Utah,263,CDC SODA API,,,
2025,2025-07-01,Vermont,104,CDC SODA API,,,
2025,2025-07-01,Virginia,791,CDC SODA API,,,
2025,2025-07-01,Washington,2313,CDC SODA API,,,
2025,2025-07-01,West Virginia,486,CDC SODA API,,,
2025,2025-07-01,Wisconsin,535,CDC SODA API,,,
2025,2025-07-01,Wyoming,20,CDC SODA API,,,
2025,2025-08-01,Alabama,510,CDC SODA API,,,
2025,2025-08-01,Alaska,214,CDC SODA API,,,
2025,2025-08-01,Arizona,1929,CDC SODA API,,,
2025,2025-08-01,Arkansas,122,CDC SODA API,,,
2025,2025-08-01,California,4738,CDC SODA API,,,
2025,2025-08-01,Colorado,957,CDC SODA API,,,
2025,2025-08-01,Connecticut,622,CDC SODA API,,,
2025,2025-08-01,Delaware,248,CDC SODA API,,,
2025,2025-08-01,District of Columbia,211,CDC SODA API,,,
2025,2025-08-01,Florida,2042,CDC SODA API,,,
2025,2025-08-01,Georgia,814,CDC SODA API,,,
2025,2025-08-01,Hawaii,82,CDC SODA API,,,
2025,2025-08-01,Idaho,117,CDC SODA API,,,
2025,2025-08-01,Illinois,1225,CDC SODA API,,,
2025,2025-08-01,Indiana,814,CDC SODA API,,,
2025,2025-08-01,Iowa,103,CDC SODA API,,,
2025,2025-08-01,Kansas,259,CDC SODA API,,,
2025,2025-08-01,Kentucky,666,CDC SODA API,,,
2025,2025-08-01,Maine,257,CDC SODA API,,,
2025,2025-08-01,Maryland,993,CDC SODA API,,,
2025,2025-08-01,Massachusetts,916,CDC SODA API,,,
2025,2025-08-01,Michigan,942,CDC SODA API,,,
2025,2025-08-01,Minnesota,577,CDC SODA API,,,
2025,2025-08-01,Mississippi,220,CDC SODA API,,,
2025,2025-08-01,Missouri,680,CDC SODA API,,,
2025,2025-08-01,Montana,85,CDC SODA API,,,
2025,2025-08-01,Nebraska,26,CDC SODA API,,,
2025,2025-08-01,Nevada,0,CDC SODA API,,,
2025,2025-08-01,New Hampshire,182,CDC SODA API,,,
2025,2025-08-01,New Jersey,1200,CDC SODA API,,,
2025,2025-08-01,New Mexico,531,CDC SODA API,,,
2025,2025-08-01,New York,1054,CDC SODA API,,,
2025,2025-08-01,New York City,1255,CDC SODA API,,,
2025,2025-08-01,North Carolina,1429,CDC SODA API,,,
2025,2025-08-01,North Dakota,0,CDC SODA API,,,
2025,2025-08-01,Ohio,1489,CDC SODA API,,,
2025,2025-08-01,Oklahoma,440,CDC SODA API,,,
2025,2025-08-01,Oregon,905,CDC SODA API,,,
2025,2025-08-01,Puerto Rico,347,CDC SODA API,,,
2025,2025-08-01,Rhode Island,150,CDC SODA API,,,
2025,2025-08-01,South Carolina,761,CDC SODA API,,,
2025,2025-08-01,South Dakota,27,CDC SODA API,,,
2025,2025-08-01,Tennessee,1414,CDC SODA API,,,
2025,2025-08-01,Texas,1401,CDC SODA API,,,
2025,2025-08-01,United States,40112,CDC SODA API,,,
2025,2025-08-01,Utah,263,CDC SODA API,,,
2025,2025-08-01,Vermont,100,CDC SODA API,,,
2025,2025-08-01,Virginia,785,CDC SODA API,,,
2025,2025-08-01,Washington,2350,CDC SODA API,,,
2025,2025-08-01,West Virginia,467,CDC SODA API,,,
2025,2025-08-01,Wisconsin,531,CDC SODA API,,,
2025,2025-08-01,Wyoming,23,CDC SODA API,,,
2025,2025-09-01,Alabama,495,CDC SODA API,,,
2025,2025-09-01,Alaska,217,CDC SODA API,,,
2025,2025-09-01,Arizona,1971,CDC SODA API,,,
2025,2025-09-01,Arkansas,117,CDC SODA API,,,
2025,2025-09-01,California,4779,CDC SODA API,,,
2025,2025-09-01,Colorado,982,CDC SODA API,,,
2025,2025-09-01,Connecticut,622,CDC SODA API,,,
2025,2025-09-01,Delaware,249,CDC SODA API,,,
2025,2025-09-01,District of Columbia,207,CDC SODA API,,,
2025,2025-09-01,Florida,2000,CDC SODA API,,,
2025,2025-09-01,Georgia,805,CDC SODA API,,,
2025,2025-09-01,Hawaii,83,CDC SODA API,,,
2025,2025-09-01,Idaho,116,CDC SODA API,,,
2025,2025-09-01,Illinois,1184,CDC SODA API,,,
2025,2025-09-01,Indiana,801,CDC SODA API,,,
2025,2025-09-01,Iowa,100,CDC SODA API,,,
2025,2025-09-01,Kansas,256,CDC SODA API,,,
2025,2025-09-01,Kentucky,641,CDC SODA API,,,
2025,2025-09-01,Maine,248,CDC SODA API,,,
2025,2025-09-01,Maryland,963,CDC SODA API,,,
2025,2025-09-01,Massachusetts,915,CDC SODA API,,,
2025,2025-09-01,Michigan,935,CDC SODA API,,,
2025,2025-09-01,Minnesota,571,CDC SODA API,,,
2025,2025-09-01,Mississippi,216,CDC SODA API,,,
2025,2025-09-01,Missouri,677,CDC SODA API,,,
2025,2025-09-01,Montana,87,CDC SODA API,,,
2025,2025-09-01,Nebraska,26,CDC SODA API,,,
2025,2025-09-01,Nevada,0,CDC SODA API,,,
2025,2025-09-01,New Hampshire,178,CDC SODA API,,,
2025,2025-09-01,New Jersey,1187,CDC SODA API,,,
2025,2025-09-01,New Mexico,555,CDC SODA API,,,
2025,2025-09-01,New York,1045,CDC SODA API,,,
2025,2025-09-01,New York City,1274,CDC SODA API,,,
2025,2025-09-01,North Carolina,1366,CDC SODA API,,,
2025,2025-09-01,North Dakota,0,CDC SODA API,,,
2025,2025-09-01,Ohio,1456,CDC SODA API,,,
2025,2025-09-01,Oklahoma,437,CDC SODA API,,,
2025,2025-09-01,Oregon,851,CDC SODA API,,,
2025,2025-09-01,Puerto Rico,338,CDC SODA API,,,
2025,2025-09-01,Rhode Island,141,CDC SODA API,,,
2025,2025-09-01,South Carolina,745,CDC SODA API,,,
2025,2025-09-01,South Dakota,25,CDC SODA API,,,
2025,2025-09-01,Tennessee,1360,CDC SODA API,,,
2025,2025-09-01,Texas,1397,CDC SODA API,,,
2025,2025-09-01,United States,39662,CDC SODA API,,,
2025,2025-09-01,Utah,260,CDC SODA API,,,
2025,2025-09-01,Vermont,93,CDC SODA API,,,
2025,2025-09-01,Virginia,772,CDC SODA API,,,
2025,2025-09-01,Washington,2335,CDC SODA API,,,
2025,2025-09-01,West Virginia,453,CDC SODA API,,,
2025,2025-09-01,Wisconsin,504,CDC SODA API,,,
2025,2025-09-01,Wyoming,22,CDC SODA API,,,
2025,2025-10-01,Alabama,473,CDC SODA API,,,
2025,2025-10-01,Alaska,217,CDC SODA API,,,
2025,2025-10-01,Arizona,2017,CDC SODA API,,,
2025,2025-10-01,Arkansas,113,CDC SODA API,,,
2025,2025-10-01,California,4731,CDC SODA API,,,
2025,2025-10-01,Colorado,1006,CDC SODA API,,,
2025,2025-10-01,Connecticut,608,CDC SODA API,,,
2025,2025-10-01,Delaware,252,CDC SODA API,,,
2025,2025-10-01,District of Columbia,211,CDC SODA API,,,
2025,2025-10-01,Florida,1985,CDC SODA API,,,
2025,2025-10-01,Georgia,781,CDC SODA API,,,
2025,2025-10-01,Hawaii,81,CDC SODA API,,,
2025,2025-10-01,Idaho,118,CDC SODA API,,,
2025,2025-10-01,Illinois,1152,CDC SODA API,,,
2025,2025-10-01,Indiana,779,CDC SODA API,,,
2025,2025-10-01,Iowa,92,CDC SODA API,,,
2025,2025-10-01,Kansas,256,CDC SODA API,,,
2025,2025-10-01,Kentucky,604,CDC SODA API,,,
2025,2025-10-01,Maine,240,CDC SODA API,,,
2025,2025-10-01,Maryland,961,CDC SODA API,,,
2025,2025-10-01,Massachusetts,883,CDC SODA API,,,
2025,2025-10-01,Michigan,940,CDC SODA API,,,
2025,2025-10-01,Minnesota,581,CDC SODA API,,,
2025,2025-10-01,Mississippi,207,CDC SODA API,,,
2025,2025-10-01,Missouri,680,CDC SODA API,,,
2025,2025-10-01,Montana,89,CDC SODA API,,,
2025,2025-10-01,Nebraska,26,CDC SODA API,,,
2025,2025-10-01,Nevada,0,CDC SODA API,,,
2025,2025-10-01,New Hampshire,180,CDC SODA API,,,
2025,2025-10-01,New Jersey,1146,CDC SODA API,,,
